Alumni_ID,First_Name,Last_Name,SLU_Email,Personal_Email,Degree,Major,Graduation_Year,Visa_Phase,City,State,Country,Current_Employer_ID,Current_Role,Current_Technologies,Employment_Type,Salary_USD,Job_Portal_Source,LinkedIn_URL,Zip_Code
577,Dustin,Cabrera,dustin.cabrera663@slu.edu,dustin.cabrera475@gmail.com,PhD,Finance,2025,CPT,San Francisco,CA,USA,258,SDET,"GCP, Kubernetes, Power BI",Full-Time,127655,Referral,https://www.linkedin.com/in/dustincabrera150,79672
578,Thomas,Morgan,thomas.morgan406@slu.edu,thomas.morgan269@yahoo.com,MBA,Software Engineering,2022,OPT,Peoria,IL,USA,903,Product Manager,"Snowflake, R",Contract,111932,Company Site,https://www.linkedin.com/in/thomasmorgan544,44346
579,Rachael,Mahoney,rachael.mahoney965@slu.edu,rachael.mahoney285@gmail.com,MBA,Business Analytics,2015,Full-Time,Boston,MA,USA,372,Business Analyst,"Power BI, JavaScript",Full-Time,87796,Company Site,https://www.linkedin.com/in/rachaelmahoney629,84516
580,Sarah,Morton,sarah.morton726@slu.edu,sarah.morton984@outlook.com,MBA,Information Systems,2021,Full-Time,Cleveland,OH,USA,473,DevOps Engineer,"AWS, R",Intern,91571,Campus Career Fair,https://www.linkedin.com/in/sarahmorton811,50220
581,Angela,Waller,angela.waller75@slu.edu,angela.waller730@outlook.com,PhD,Biostatistics,2015,Full-Time,Worcester,MA,USA,59,Salesforce Developer,Snowflake,Part-Time,97935,Referral,https://www.linkedin.com/in/angelawaller959,98243
582,Lisa,Jones,lisa.jones85@slu.edu,lisa.jones638@outlook.com,BA,Electrical Engineering,2015,Full-Time,Durham,NC,USA,859,ML Engineer,"Hadoop, C++, R",Intern,153120,Referral,https://www.linkedin.com/in/lisajones246,19718
583,Charles,Rivera,charles.rivera737@slu.edu,charles.rivera946@outlook.com,BA,Electrical Engineering,2025,CPT,Fort Collins,CO,USA,23,Security Analyst,"Azure, Kubernetes",Contract,83086,Indeed,https://www.linkedin.com/in/charlesrivera981,27359
584,Courtney,Lee,courtney.lee753@slu.edu,courtney.lee565@gmail.com,PhD,Cybersecurity,2024,CPT,Urbana,IL,USA,62,Product Manager,Python,Contract,77930,Campus Career Fair,https://www.linkedin.com/in/courtneylee188,86791
585,Lindsay,Leach,lindsay.leach603@slu.edu,lindsay.leach701@outlook.com,PhD,Electrical Engineering,2019,Full-Time,Albany,NY,USA,664,DevOps Engineer,C++,Part-Time,68534,Glassdoor,https://www.linkedin.com/in/lindsayleach352,59123
586,Mindy,Cowan,mindy.cowan985@slu.edu,mindy.cowan215@yahoo.com,BA,Data Science,2015,Full-Time,Harrisburg,PA,USA,749,Data Analyst,"AWS, Node.js",Full-Time,90474,Handshake,https://www.linkedin.com/in/mindycowan692,44030
587,Franklin,Flores,franklin.flores709@slu.edu,franklin.flores899@outlook.com,BS,Cybersecurity,2022,STEM-OPT,Cincinnati,OH,USA,911,Product Manager,"AWS, .NET",Intern,98659,Company Site,https://www.linkedin.com/in/franklinflores840,67054
588,Lisa,Howard,lisa.howard448@slu.edu,lisa.howard832@outlook.com,MS,Cybersecurity,2023,OPT,Somerville,MA,USA,449,Data Engineer,.NET,Full-Time,117888,Indeed,https://www.linkedin.com/in/lisahoward844,15569
589,Zachary,Davis,zachary.davis403@slu.edu,zachary.davis494@yahoo.com,MBA,Electrical Engineering,2015,Full-Time,Alpharetta,GA,USA,685,SDET,"Snowflake, Docker, R",Part-Time,104300,LinkedIn,https://www.linkedin.com/in/zacharydavis987,69063
590,David,Rodriguez,david.rodriguez505@slu.edu,david.rodriguez223@gmail.com,BA,Computer Science,2015,Full-Time,Tempe,AZ,USA,77,Business Analyst,"JavaScript, AWS, Azure",Contract,90764,Referral,https://www.linkedin.com/in/davidrodriguez388,25539
591,Rick,Rubio,rick.rubio205@slu.edu,rick.rubio941@yahoo.com,MS,Finance,2019,Full-Time,Houston,TX,USA,392,Salesforce Developer,Azure,Intern,88112,Campus Career Fair,https://www.linkedin.com/in/rickrubio264,31286
592,Tracey,Cooley,tracey.cooley673@slu.edu,tracey.cooley951@outlook.com,MBA,Information Systems,2017,Full-Time,Cambridge,MA,USA,492,Business Analyst,"React, SQL",Contract,109997,Handshake,https://www.linkedin.com/in/traceycooley666,74238
593,Lisa,Barron,lisa.barron435@slu.edu,lisa.barron660@outlook.com,PhD,Data Science,2020,Full-Time,Tucson,AZ,USA,145,Data Engineer,"JavaScript, Power BI",Full-Time,80696,Glassdoor,https://www.linkedin.com/in/lisabarron398,33939
594,Eric,Soto,eric.soto895@slu.edu,eric.soto43@outlook.com,MBA,Biostatistics,2018,Full-Time,Buffalo,NY,USA,781,Software Engineer,"Python, Kubernetes",Intern,110796,Campus Career Fair,https://www.linkedin.com/in/ericsoto896,29515
595,Paul,Ashley,paul.ashley469@slu.edu,paul.ashley395@outlook.com,BS,Finance,2017,Full-Time,Los Angeles,CA,USA,122,ML Engineer,Kubernetes,Full-Time,101937,LinkedIn,https://www.linkedin.com/in/paulashley998,77714
596,Julia,Benton,julia.benton421@slu.edu,julia.benton293@outlook.com,MS,Biostatistics,2025,CPT,White Plains,NY,USA,625,Data Engineer,"AWS, Power BI, Snowflake",Part-Time,105318,Campus Career Fair,https://www.linkedin.com/in/juliabenton983,50036
597,Jessica,Nguyen,jessica.nguyen722@slu.edu,jessica.nguyen783@gmail.com,BS,Cybersecurity,2022,STEM-OPT,Grand Rapids,MI,USA,352,SDET,"R, Node.js, Python",Full-Time,82314,Indeed,https://www.linkedin.com/in/jessicanguyen798,57004
598,Adam,Ingram,adam.ingram239@slu.edu,adam.ingram649@gmail.com,BS,Data Science,2018,Full-Time,Boston,MA,USA,410,DevOps Engineer,"Snowflake, Kubernetes, SQL",Contract,86213,Company Site,https://www.linkedin.com/in/adamingram675,44043
599,Carl,Swanson,carl.swanson242@slu.edu,carl.swanson374@yahoo.com,MS,Software Engineering,2019,Full-Time,Cleveland,OH,USA,980,DevOps Engineer,"Python, Node.js",Contract,110304,LinkedIn,https://www.linkedin.com/in/carlswanson762,07451
600,Johnny,Robertson,johnny.robertson687@slu.edu,johnny.robertson284@gmail.com,PhD,Finance,2016,Full-Time,Philadelphia,PA,USA,616,Data Analyst,"Azure, SQL, Snowflake",Full-Time,129609,Campus Career Fair,https://www.linkedin.com/in/johnnyrobertson816,59659
601,Carolyn,Flynn,carolyn.flynn639@slu.edu,carolyn.flynn729@gmail.com,MBA,Marketing,2022,STEM-OPT,Kansas City,MO,USA,957,SDET,Python,Part-Time,116217,Handshake,https://www.linkedin.com/in/carolynflynn680,16092
602,Kendra,Gilbert,kendra.gilbert813@slu.edu,kendra.gilbert636@yahoo.com,BS,Information Systems,2023,OPT,Savannah,GA,USA,54,SDET,"Tableau, Snowflake",Contract,73544,Indeed,https://www.linkedin.com/in/kendragilbert854,30043
603,Sandra,Davis,sandra.davis152@slu.edu,sandra.davis145@outlook.com,BS,Information Systems,2020,Full-Time,Miami,FL,USA,314,Salesforce Developer,Snowflake,Part-Time,81919,Referral,https://www.linkedin.com/in/sandradavis317,71681
604,Donald,Johnson,donald.johnson265@slu.edu,donald.johnson54@outlook.com,MS,Cybersecurity,2018,Full-Time,Cary,NC,USA,658,QA Engineer,"Python, Power BI",Intern,104058,Referral,https://www.linkedin.com/in/donaldjohnson267,94283
605,Jesse,Richards,jesse.richards800@slu.edu,jesse.richards927@outlook.com,MBA,Data Science,2016,Full-Time,Cary,NC,USA,413,Software Engineer,Node.js,Part-Time,85397,Indeed,https://www.linkedin.com/in/jesserichards387,52176
606,Kyle,Jacobs,kyle.jacobs304@slu.edu,kyle.jacobs675@yahoo.com,MS,Marketing,2022,OPT,Charlotte,NC,USA,232,SDET,".NET, Hadoop, React",Intern,97278,Glassdoor,https://www.linkedin.com/in/kylejacobs540,67082
607,Veronica,Medina,veronica.medina805@slu.edu,veronica.medina518@gmail.com,MS,Cybersecurity,2017,Full-Time,Jacksonville,FL,USA,354,Security Analyst,React,Part-Time,101764,Glassdoor,https://www.linkedin.com/in/veronicamedina286,30668
608,Calvin,Shea,calvin.shea346@slu.edu,calvin.shea338@yahoo.com,BS,Finance,2017,Full-Time,Seattle,WA,USA,678,Software Engineer,Kubernetes,Part-Time,111966,Glassdoor,https://www.linkedin.com/in/calvinshea123,83424
609,Emily,Howard,emily.howard573@slu.edu,emily.howard521@gmail.com,BA,Finance,2023,OPT,Detroit,MI,USA,776,Data Engineer,".NET, Power BI",Intern,119862,LinkedIn,https://www.linkedin.com/in/emilyhoward223,50330
610,Kelly,Delgado,kelly.delgado315@slu.edu,kelly.delgado493@outlook.com,BS,Biostatistics,2024,OPT,Colorado Springs,CO,USA,19,ML Engineer,"React, .NET, Azure",Contract,97915,Handshake,https://www.linkedin.com/in/kellydelgado573,15202
611,James,Smith,james.smith420@slu.edu,james.smith25@gmail.com,BA,Computer Science,2023,OPT,Charlotte,NC,USA,69,Product Manager,"GCP, Python",Full-Time,90363,Campus Career Fair,https://www.linkedin.com/in/jamessmith599,86684
612,Justin,Beasley,justin.beasley531@slu.edu,justin.beasley713@gmail.com,MS,Information Systems,2023,STEM-OPT,Savannah,GA,USA,60,DevOps Engineer,"Tableau, Kubernetes",Intern,121285,Handshake,https://www.linkedin.com/in/justinbeasley656,02248
613,Michelle,Rangel,michelle.rangel491@slu.edu,michelle.rangel889@outlook.com,MBA,Finance,2019,Full-Time,Orlando,FL,USA,926,ML Engineer,"React, Hadoop",Intern,99491,Company Site,https://www.linkedin.com/in/michellerangel489,38069
614,Roberta,Summers,roberta.summers995@slu.edu,roberta.summers361@gmail.com,PhD,Software Engineering,2019,Full-Time,Harrisburg,PA,USA,723,Software Engineer,Node.js,Part-Time,57647,Referral,https://www.linkedin.com/in/robertasummers161,91644
615,John,Grant,john.grant790@slu.edu,john.grant15@yahoo.com,PhD,Computer Science,2015,Full-Time,Rochester,NY,USA,875,Data Analyst,"R, React",Full-Time,70225,LinkedIn,https://www.linkedin.com/in/johngrant520,65654
616,Morgan,Stevens,morgan.stevens962@slu.edu,morgan.stevens567@yahoo.com,BS,Marketing,2017,Full-Time,Miami,FL,USA,673,QA Engineer,Spark,Intern,49460,Referral,https://www.linkedin.com/in/morganstevens968,12407
617,Christy,Boyer,christy.boyer20@slu.edu,christy.boyer79@yahoo.com,MBA,Information Systems,2015,Full-Time,Worcester,MA,USA,172,Data Engineer,".NET, GCP",Full-Time,117006,Company Site,https://www.linkedin.com/in/christyboyer413,81212
618,Brianna,Gonzalez,brianna.gonzalez959@slu.edu,brianna.gonzalez913@outlook.com,MBA,Cybersecurity,2015,Full-Time,Chesterfield,MO,USA,143,Security Analyst,"SQL, Spark",Intern,101089,Campus Career Fair,https://www.linkedin.com/in/briannagonzalez377,91359
619,Nicholas,Rogers,nicholas.rogers99@slu.edu,nicholas.rogers979@gmail.com,BA,Information Systems,2025,CPT,Boulder,CO,USA,680,Data Engineer,"R, Kubernetes",Intern,145161,Campus Career Fair,https://www.linkedin.com/in/nicholasrogers912,62121
620,Lisa,Cooper,lisa.cooper954@slu.edu,lisa.cooper244@gmail.com,BA,Business Analytics,2019,Full-Time,Raleigh,NC,USA,915,Business Analyst,"Python, Azure",Intern,91192,Handshake,https://www.linkedin.com/in/lisacooper870,18425
621,Anita,Myers,anita.myers504@slu.edu,anita.myers787@gmail.com,MBA,Cybersecurity,2024,CPT,St. Louis,MO,USA,701,Software Engineer,"Spark, Java",Contract,82859,Campus Career Fair,https://www.linkedin.com/in/anitamyers113,67741
622,Gilbert,Rivers,gilbert.rivers909@slu.edu,gilbert.rivers396@yahoo.com,BS,Business Analytics,2016,Full-Time,Denver,CO,USA,352,Data Engineer,GCP,Contract,76184,LinkedIn,https://www.linkedin.com/in/gilbertrivers571,03599
623,Gregory,Long,gregory.long347@slu.edu,gregory.long81@outlook.com,MBA,Software Engineering,2023,STEM-OPT,Boulder,CO,USA,975,DevOps Engineer,"Tableau, AWS, Snowflake",Intern,112687,Company Site,https://www.linkedin.com/in/gregorylong241,03184
624,Caleb,Hernandez,caleb.hernandez134@slu.edu,caleb.hernandez510@gmail.com,PhD,Electrical Engineering,2016,Full-Time,Philadelphia,PA,USA,786,Software Engineer,"GCP, Snowflake, Spark",Part-Time,118454,Handshake,https://www.linkedin.com/in/calebhernandez821,84255
625,Jeffrey,Hernandez,jeffrey.hernandez957@slu.edu,jeffrey.hernandez66@gmail.com,MS,Business Analytics,2025,CPT,San Antonio,TX,USA,771,Business Analyst,"JavaScript, Tableau, Hadoop",Full-Time,90314,Indeed,https://www.linkedin.com/in/jeffreyhernandez888,20061
626,Randall,Thomas,randall.thomas445@slu.edu,randall.thomas678@yahoo.com,BA,Finance,2024,CPT,Savannah,GA,USA,988,Business Analyst,"Node.js, GCP, Snowflake",Intern,84480,Indeed,https://www.linkedin.com/in/randallthomas168,71533
627,Kristi,Nash,kristi.nash474@slu.edu,kristi.nash105@yahoo.com,MBA,Electrical Engineering,2022,OPT,Buffalo,NY,USA,634,QA Engineer,"Java, Snowflake, Power BI",Intern,117571,LinkedIn,https://www.linkedin.com/in/kristinash917,20663
628,Catherine,Johnson,catherine.johnson479@slu.edu,catherine.johnson701@gmail.com,BA,Business Analytics,2018,Full-Time,Savannah,GA,USA,281,Business Analyst,"AWS, Spark, JavaScript",Full-Time,108709,Campus Career Fair,https://www.linkedin.com/in/catherinejohnson513,78039
629,Tyler,Branch,tyler.branch893@slu.edu,tyler.branch830@gmail.com,MBA,Software Engineering,2015,Full-Time,Raleigh,NC,USA,91,QA Engineer,"Node.js, Snowflake, GCP",Intern,113104,Company Site,https://www.linkedin.com/in/tylerbranch545,36374
630,Mary,Gaines,mary.gaines439@slu.edu,mary.gaines274@gmail.com,PhD,Business Analytics,2022,OPT,Naperville,IL,USA,321,Business Analyst,"C++, Docker",Part-Time,124512,Glassdoor,https://www.linkedin.com/in/marygaines373,61169
631,Kathleen,Henderson,kathleen.henderson795@slu.edu,kathleen.henderson748@gmail.com,BS,Cybersecurity,2019,Full-Time,San Francisco,CA,USA,876,ML Engineer,SQL,Contract,115302,Company Site,https://www.linkedin.com/in/kathleenhenderson988,53088
632,Cynthia,Allen,cynthia.allen948@slu.edu,cynthia.allen477@gmail.com,MS,Finance,2017,Full-Time,Tucson,AZ,USA,550,Product Manager,"C++, Spark, Kubernetes",Intern,88210,LinkedIn,https://www.linkedin.com/in/cynthiaallen552,15556
633,Benjamin,Perez,benjamin.perez93@slu.edu,benjamin.perez753@outlook.com,BS,Marketing,2018,Full-Time,Springfield,MO,USA,265,Data Analyst,"AWS, Tableau",Contract,81279,Campus Career Fair,https://www.linkedin.com/in/benjaminperez767,62588
634,Ashley,Wells,ashley.wells612@slu.edu,ashley.wells435@yahoo.com,PhD,Marketing,2022,STEM-OPT,Tempe,AZ,USA,636,Data Engineer,"Python, Tableau, R",Full-Time,66536,Glassdoor,https://www.linkedin.com/in/ashleywells487,26851
635,Michelle,Boyd,michelle.boyd265@slu.edu,michelle.boyd724@gmail.com,BA,Information Systems,2016,Full-Time,Plano,TX,USA,809,Product Manager,Java,Part-Time,100732,Glassdoor,https://www.linkedin.com/in/michelleboyd665,03800
636,Elizabeth,Nunez,elizabeth.nunez898@slu.edu,elizabeth.nunez680@outlook.com,MS,Software Engineering,2020,Full-Time,Alpharetta,GA,USA,658,Business Analyst,"AWS, Spark",Part-Time,118881,Company Site,https://www.linkedin.com/in/elizabethnunez437,56741
637,Rachel,Clark,rachel.clark559@slu.edu,rachel.clark799@gmail.com,BS,Marketing,2018,Full-Time,Tampa,FL,USA,40,Business Analyst,Spark,Full-Time,76374,Company Site,https://www.linkedin.com/in/rachelclark742,83018
638,Pamela,Jacobson,pamela.jacobson203@slu.edu,pamela.jacobson535@gmail.com,PhD,Computer Science,2018,Full-Time,Springfield,MO,USA,43,Data Engineer,".NET, Kubernetes, Spark",Contract,110742,Company Site,https://www.linkedin.com/in/pamelajacobson378,65505
639,Alexander,Terry,alexander.terry466@slu.edu,alexander.terry922@gmail.com,BA,Information Systems,2024,CPT,San Francisco,CA,USA,969,QA Engineer,Power BI,Full-Time,97450,Glassdoor,https://www.linkedin.com/in/alexanderterry137,77275
640,Karen,Coleman,karen.coleman727@slu.edu,karen.coleman111@gmail.com,MBA,Cybersecurity,2022,OPT,Worcester,MA,USA,493,QA Engineer,"Python, Spark, GCP",Intern,121243,Referral,https://www.linkedin.com/in/karencoleman255,97208
641,Zachary,Howell,zachary.howell229@slu.edu,zachary.howell720@yahoo.com,BS,Marketing,2017,Full-Time,Harrisburg,PA,USA,862,Product Manager,"GCP, Hadoop, SQL",Part-Time,116956,LinkedIn,https://www.linkedin.com/in/zacharyhowell878,21073
642,Steven,Sullivan,steven.sullivan604@slu.edu,steven.sullivan834@outlook.com,MS,Biostatistics,2016,Full-Time,Cary,NC,USA,135,Data Analyst,"R, Power BI, Hadoop",Contract,99048,Glassdoor,https://www.linkedin.com/in/stevensullivan763,39768
643,Crystal,Lee,crystal.lee359@slu.edu,crystal.lee483@gmail.com,MBA,Information Systems,2019,Full-Time,Tacoma,WA,USA,125,QA Engineer,Python,Full-Time,118853,LinkedIn,https://www.linkedin.com/in/crystallee798,73064
644,Kimberly,Figueroa,kimberly.figueroa775@slu.edu,kimberly.figueroa126@outlook.com,MBA,Electrical Engineering,2022,STEM-OPT,Bellevue,WA,USA,772,Data Engineer,"Tableau, .NET",Intern,104493,LinkedIn,https://www.linkedin.com/in/kimberlyfigueroa147,97443
645,Justin,Hill,justin.hill360@slu.edu,justin.hill385@gmail.com,BA,Cybersecurity,2021,Full-Time,Peoria,IL,USA,5,QA Engineer,"Tableau, R",Full-Time,84142,Glassdoor,https://www.linkedin.com/in/justinhill362,15665
646,Carmen,White,carmen.white524@slu.edu,carmen.white286@outlook.com,MS,Data Science,2020,Full-Time,Cleveland,OH,USA,893,DevOps Engineer,C++,Part-Time,104682,Glassdoor,https://www.linkedin.com/in/carmenwhite667,61918
647,Courtney,Wallace,courtney.wallace111@slu.edu,courtney.wallace257@outlook.com,MBA,Computer Science,2021,Full-Time,Alpharetta,GA,USA,462,Software Engineer,Azure,Full-Time,87986,Indeed,https://www.linkedin.com/in/courtneywallace981,16991
648,Jennifer,Allen,jennifer.allen139@slu.edu,jennifer.allen959@yahoo.com,MS,Finance,2015,Full-Time,Colorado Springs,CO,USA,856,Data Engineer,"Hadoop, Kubernetes",Intern,98658,Indeed,https://www.linkedin.com/in/jenniferallen463,64822
649,Alexandria,Ross,alexandria.ross123@slu.edu,alexandria.ross349@outlook.com,MS,Marketing,2021,Full-Time,Naperville,IL,USA,878,Data Engineer,"Tableau, R, GCP",Contract,61736,Handshake,https://www.linkedin.com/in/alexandriaross594,51652
650,Brittany,Williams,brittany.williams203@slu.edu,brittany.williams474@outlook.com,PhD,Data Science,2021,Full-Time,Naperville,IL,USA,272,Software Engineer,"Python, GCP",Intern,66593,Handshake,https://www.linkedin.com/in/brittanywilliams620,56035
651,Stephen,Caldwell,stephen.caldwell519@slu.edu,stephen.caldwell33@yahoo.com,BA,Cybersecurity,2022,STEM-OPT,Scottsdale,AZ,USA,200,Business Analyst,"AWS, Python, Spark",Part-Time,84575,Handshake,https://www.linkedin.com/in/stephencaldwell598,68028
652,Robert,Wagner,robert.wagner415@slu.edu,robert.wagner314@yahoo.com,PhD,Information Systems,2022,STEM-OPT,Redmond,WA,USA,22,Data Analyst,"JavaScript, Docker",Part-Time,91839,LinkedIn,https://www.linkedin.com/in/robertwagner484,53051
653,Ryan,Gordon,ryan.gordon709@slu.edu,ryan.gordon867@gmail.com,BS,Biostatistics,2021,Full-Time,Cambridge,MA,USA,324,Data Analyst,"Tableau, AWS",Intern,128718,LinkedIn,https://www.linkedin.com/in/ryangordon786,67851
654,Robert,Sanchez,robert.sanchez213@slu.edu,robert.sanchez752@yahoo.com,BS,Computer Science,2019,Full-Time,San Jose,CA,USA,372,Product Manager,"Power BI, AWS",Intern,103299,Glassdoor,https://www.linkedin.com/in/robertsanchez809,09857
655,Janet,Jones,janet.jones630@slu.edu,janet.jones931@outlook.com,MBA,Computer Science,2016,Full-Time,San Jose,CA,USA,108,Business Analyst,"Power BI, Snowflake, Spark",Part-Time,112929,Indeed,https://www.linkedin.com/in/janetjones364,67302
656,Wendy,Ballard,wendy.ballard471@slu.edu,wendy.ballard641@yahoo.com,PhD,Electrical Engineering,2018,Full-Time,Kansas City,MO,USA,727,Salesforce Developer,Azure,Intern,76044,Referral,https://www.linkedin.com/in/wendyballard589,17228
657,Amy,Logan,amy.logan200@slu.edu,amy.logan333@gmail.com,MBA,Information Systems,2019,Full-Time,San Francisco,CA,USA,403,Salesforce Developer,"Java, Spark, Docker",Intern,104637,Handshake,https://www.linkedin.com/in/amylogan822,89671
658,Henry,Greene,henry.greene445@slu.edu,henry.greene87@yahoo.com,MS,Marketing,2022,STEM-OPT,Colorado Springs,CO,USA,105,ML Engineer,"Python, Power BI",Part-Time,116333,LinkedIn,https://www.linkedin.com/in/henrygreene548,46699
659,Laura,Mercer,laura.mercer837@slu.edu,laura.mercer281@yahoo.com,BA,Business Analytics,2017,Full-Time,Fort Collins,CO,USA,946,Software Engineer,"Azure, AWS",Contract,67862,Indeed,https://www.linkedin.com/in/lauramercer939,06053
660,Jacob,Williams,jacob.williams728@slu.edu,jacob.williams28@yahoo.com,MBA,Biostatistics,2017,Full-Time,Springfield,IL,USA,943,Product Manager,"Snowflake, JavaScript",Contract,130475,Campus Career Fair,https://www.linkedin.com/in/jacobwilliams774,75033
661,Chad,Taylor,chad.taylor223@slu.edu,chad.taylor984@gmail.com,MBA,Biostatistics,2016,Full-Time,Columbus,OH,USA,769,Salesforce Developer,"Hadoop, Kubernetes, Power BI",Intern,86745,Handshake,https://www.linkedin.com/in/chadtaylor194,19670
662,Kevin,Castillo,kevin.castillo996@slu.edu,kevin.castillo479@outlook.com,PhD,Marketing,2016,Full-Time,Kansas City,MO,USA,231,SDET,Hadoop,Contract,89289,Campus Career Fair,https://www.linkedin.com/in/kevincastillo811,92228
